기간,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시,최대,최소,가중평균
2037/05/03,137.55,137.57,137.57,123.81,125.86,137.61,137.57,137.46,137.65,138.45,138.5,139.19,132.17,138.48,138.31,138.24,139.15,139.19,139.24,148.73,139.63,149.05,148.03,148.3,149.05,123.81,139.01
2037/05/02,137.12,112.5,137.11,103.12,137.03,137.14,137.14,136.97,137.11,140.4,140.4,134.54,130.92,133.55,141.8,129.4,142.87,139.21,144.28,144.28,149.93,148.91,148.91,148.91,149.93,103.12,137.66
2037/05/01,141.27,141.27,141.25,112.25,113.6,141.27,141.27,141.17,103.13,103.68,111.57,111.2,103.27,103.52,110,109.23,103.24,113.97,134.3,155.95,155.95,155.95,155.95,141.3,155.95,103.13,128.23
2037/04/30,129.76,110.09,103.86,103.17,103.86,110.41,129.76,162.45,164.89,143.48,129.76,129.76,102.72,110.95,129.76,130.41,141,162.45,162.45,160.69,160.69,160.69,160.69,160.69,164.89,102.72,137.43
2037/04/29,97.91,92.37,92.37,92.37,101.4,101.4,101.4,115.35,157.67,156.25,188.25,150.98,148.12,151.1,158.03,162.45,162.45,145.39,153.66,154.58,153.8,162.45,153.52,153.52,188.25,92.37,140.2
2037/04/28,99.37,85.8,83.15,83.15,92.55,99.37,103.6,100.07,78.9,94.12,99.93,95.34,94.25,94.06,99.76,100.4,100.69,114.14,114.14,117.74,115.13,103.42,103.63,100.23,117.74,78.9,99.39
2037/04/27,145.92,145.16,145.22,116.87,116.87,145.26,160.45,162.15,116.36,114.48,119.99,117.9,151.14,117.78,117.78,117.9,117.96,116.3,162.04,146.58,160.27,145.55,146.53,146.61,162.15,114.48,136.62
2037/04/26,155.67,118.84,115.89,113.96,113.96,116.18,142.42,142.4,142.77,143.46,143.02,142.94,135.42,142.58,142.58,136.02,142.45,159.03,162.15,162.58,162.58,161.21,159.4,144.8,162.58,113.96,142.96
2037/04/25,141.9,141.9,141.87,116.33,141.88,146.83,151.19,146.82,153.56,142.29,136.22,136.22,114.07,131.71,131.71,131.71,130.07,146.19,163.36,163.64,163.64,146.65,141.9,141.9,163.64,114.07,142.9
2037/04/24,144.98,116.08,113.42,113.42,113.42,115.29,139.87,145.32,164.94,164.94,158.95,149.98,135.6,145.79,149.96,135.6,135.6,142.92,145.83,149.7,146.55,154.86,159.03,154.59,164.94,113.42,141.79
2037/04/23,159.63,118.33,116.08,113.91,115.28,116.16,141.65,141.81,188.25,142.15,133.68,134.53,129.61,133.68,136.09,141.62,146.73,146.74,157.49,156.3,155,154.56,154.56,154.28,188.25,113.91,141.81
2037/04/22,96.34,85.66,91.72,91.99,85.66,91.81,115.89,116.25,146.78,145.37,145.25,140.31,97.05,138.58,141.54,142.25,142.31,142.78,151.86,155.79,155.34,155.34,155.34,155.07,155.79,85.66,130.1
2037/04/21,100.02,92.55,88.34,83.74,84.51,88.34,92.55,87.32,81.92,85.72,86.13,81.92,81.92,95.39,97.87,96.08,96.08,100.81,121.97,168.58,145.34,125.6,125.6,117.88,168.58,81.92,102.35
2037/04/20,120.95,93.46,92.38,92.86,92.86,100.87,100.87,100.87,117.29,119.23,119.18,119.06,118.28,119.06,160.27,159.93,158.39,146.72,146.82,160.27,169.83,146.84,146.82,119.26,169.83,92.38,127.59
2037/04/19,116.23,96.19,86.09,85.93,86.09,99.29,101.47,113.62,122.65,113.59,97.3,97.25,96.34,96.88,97.28,102.48,116.93,117.21,120.65,138.57,138.54,138.48,117.84,117.02,138.57,85.93,110.28
2037/04/18,116.23,95.91,95.64,95.83,101.22,116.28,116.18,113.47,146.69,135.68,135.68,135.68,113.51,130,135.51,135.51,136.29,138.47,140.08,142.61,146.71,156.77,146.61,130.45,156.77,95.64,128.25
2037/04/17,116.28,116.28,111.46,103.31,109.1,111.58,111.46,143.54,143.61,144.31,142.71,133.41,114.46,128.88,133.41,133.41,129.77,132.9,165.75,165.92,147.4,145.84,143.61,143.61,165.92,103.31,132.86
2037/04/16,154.74,156.57,156,153.86,99.29,101.47,115.89,142.93,143.03,191.97,142.99,142.75,137.15,137.15,137.28,141.79,141.55,137.12,138.79,161.76,161.72,143.05,143.06,143.06,191.97,99.29,143.12
2037/04/15,98.68,92.47,85.9,85.65,85.9,85.9,92.5,113.47,149.68,188.14,188.25,158.62,137.15,143.08,146.89,146.73,320.78,318.97,320.78,320.78,316.75,195.23,317.85,320.78,320.78,85.65,193.5
2037/04/14,151.04,152.13,152.13,151.54,86.68,100.28,99.37,94.77,95.19,98.75,97.48,97.23,94.12,94.57,95.51,118.2,118.2,139.73,119,141.75,139.71,119.84,119.08,98.5,152.13,86.68,117.13
2037/04/13,331.65,310.77,150.53,149.54,86.9,100.94,101.13,92.86,96.25,98.07,98.09,97.68,96.23,95.49,95.65,96.38,97.68,97.82,98.06,98.32,98.83,99.09,199.81,199.77,331.65,86.9,130.23
2037/04/12,145.86,145.87,326.55,320.02,87.57,95.88,102.01,101.85,137.41,148.26,142.3,142.3,119.09,119.09,119.09,119.09,116.23,97.41,98.42,99.08,99.18,99.44,158.55,156.64,326.55,87.57,136.22
2037/04/11,102.01,96.31,86.93,85.92,86.93,96.31,102.32,113.53,158.09,164.2,137.28,141.68,117.79,144.41,117.79,143.55,117.79,128.39,158.6,158.8,159.06,114.74,341.14,159.84,341.14,85.92,137.12
2037/04/10,117.35,102.4,95.98,95.95,99.16,149.78,149.95,149.88,110.38,137.44,150.28,116.18,116.18,143.15,115.93,137.44,109.98,110.69,147.73,158.18,158.81,147.74,147.77,142.26,158.81,95.95,130.5
2037/04/09,101.22,95.68,86.84,86.84,87.05,95.96,126.78,129.76,144.51,144.45,136.64,133.59,113.17,129.76,133.59,133.59,133.59,142.3,137.98,164.43,136.88,131.6,129.76,129.76,164.43,86.84,125.47
2037/04/08,148.71,99.08,329.51,159.48,316.72,331.07,148.26,148.37,162.45,171.41,137.43,136.47,135.8,135.82,136.52,162.83,137.13,166.09,137.16,137.16,141.61,132.51,129.76,129.76,331.07,99.08,163.32
2037/04/07,159.69,147.26,86.6,86.5,97.67,103.05,103.19,328.65,147.51,95.92,96.53,94.95,93.55,95.36,95.62,96.14,98.07,156.22,160.74,159.55,158.15,157.09,156.22,156.22,328.65,86.5,132.21
2037/04/06,145.71,158.9,145.22,318.4,323.1,330.93,157.92,152.56,147.26,102.75,96.9,96.88,96.62,96.44,152.11,154.9,151.8,154.29,325.82,323.1,159.35,157.61,156.17,154.29,330.93,96.44,179.36
2037/04/05,129.76,327.29,160.57,159.17,160.57,323.63,129.76,147.72,163.19,154.77,138.52,139.67,139.32,150.26,150.26,139.41,139.2,158.13,161.82,329.77,334.6,318.15,161.68,158.85,334.6,129.76,188.63
2037/04/04,160.82,143.94,106.84,103.82,111.32,129.76,144.5,152.87,164.15,162.45,154.5,144.44,145.28,144.44,153.52,251.32,154,155.62,155.96,162.45,156.4,155.63,155.04,156.4,251.32,103.82,151.83
2037/04/03,110.63,152.15,149.51,143.98,151.08,144.05,143.98,159.32,162.64,162.64,163.37,150.25,143.89,149.38,151.91,158.57,151.91,153.59,323.07,212.35,212.33,154.14,338.86,154.14,338.86,110.63,172.61
2037/04/02,159.17,151.04,144.95,102.71,145,151.19,156.69,157.69,149.72,156.47,137.05,114.55,318.27,144.4,130.61,154.74,159.26,340.45,147.63,147.14,158.07,156.63,154.74,141.96,340.45,102.71,162.26
2037/04/01,146.33,95.81,85.94,83.92,85.94,145.78,162.89,163.34,159.3,147.06,117.4,107.12,95.77,96.89,105.79,110.39,353.36,146.05,138.71,156.07,154.33,324.91,324.78,154.97,353.36,83.92,156.12
2037/03/31,157.61,176,172.52,158.15,158.15,158.06,174.39,174.3,95.87,95.89,158.95,95.87,91.56,91.52,100.21,95.09,95.87,164.67,327.31,168.56,168.56,167.97,166.68,166.68,327.31,91.52,151.33
2037/03/30,156.58,156.59,123.59,120.9,123.59,156.46,156.6,126.58,112.28,112.28,156.36,122,122,122,122,100.55,102.33,119.45,172.96,170.7,170.7,170.7,170.7,170.7,172.96,100.55,140.57
2037/03/29,146.02,120.07,120.07,120.07,120.07,120.07,156.03,170.91,170.91,156.01,130.98,120.09,117.98,120.07,119.96,130.67,153.27,148.37,153.28,153.28,157.16,157.03,155.96,156.04,170.91,117.98,141.84
2037/03/28,120.54,119.97,119.97,119.97,119.97,119.97,120.42,153.23,169.29,169.29,158.88,158.88,146.5,158.88,159.69,165.47,158.88,158.88,158.88,158.88,155.05,150.35,151.71,153.22,169.29,119.97,148.23
2037/03/27,157.57,157.57,118.5,116.57,118.5,157.57,157.57,177.31,176.06,165.47,159.69,159.29,148.03,156.6,160.09,168.71,171.24,153.96,170,170,170,156.25,151.77,153.69,177.31,116.57,156.82
2037/03/26,151.54,120.11,120.11,120.24,120.24,120.24,126.78,153.24,159.51,203.29,159.51,154.11,119.5,153.92,154.1,154.1,163.15,163.5,164.67,164.67,163.5,154.12,155.16,153.86,203.29,119.5,149.39
2037/03/25,124.24,105.24,105.24,105.24,105.24,105.24,156.31,156.5,168.92,208.14,169.83,156.2,150.87,162.11,162.33,162.39,156.2,156.2,162.11,156.21,156.15,153.07,153.02,152.89,208.14,105.24,149.23
2037/03/24,127.8,104.62,104.62,100.21,104.62,125.92,130.8,122.6,95.83,100.21,100.21,96.49,95.77,95.77,95.42,91.38,95.47,104.78,127.57,130.54,130.54,129.41,129.5,128.34,130.8,91.38,111.67
2037/03/23,158.33,156.67,124.91,120.02,139.13,156.68,167.94,167.94,167.94,105.68,126.62,127.32,100.55,105.24,104.91,95.27,95.53,104.76,168.17,157.4,170.84,170.48,169.23,168.37,170.84,95.27,139.83
2037/03/22,168.94,168.25,155,155,160.76,160.76,167.2,168.52,159.06,155.08,146.81,124.8,100.13,120.19,119.58,153.27,168.32,168.6,168.76,168.76,168.76,168.76,160.84,167.28,168.94,100.13,157.18
2037/03/20,124.24,107.31,103.39,103.32,103.63,118.48,125.91,180.59,179.89,147.17,147.16,148.55,112.79,121.17,123.12,132.49,125.62,158.61,168.33,168.33,168.33,168.33,168.33,168.33,180.59,103.32,141.63
2037/03/19,124.24,101.77,101.77,101.77,101.77,104.28,120.27,145.22,167.63,165.47,154.48,154.48,145.91,154.48,154.44,153.28,145.92,170.2,180.34,180.54,180.54,147.03,151.27,151.28,180.54,101.77,144.92
2037/03/18,124.98,90.83,86.3,86.3,86.3,94.53,109.22,134.83,171.57,170.03,169.72,154.46,146.17,154.43,146.17,153.26,146.17,146.17,146.19,146.19,146.19,145.53,151.89,151.89,171.57,86.3,135.98
2037/03/17,133.54,106.51,95.97,95.97,95.97,128.43,133.91,131.52,99.15,95.96,93.07,105.37,116.59,91.76,100.21,91.41,91.41,105.37,133.04,133.54,160.68,160.64,160.6,160.53,160.68,91.41,118.86
2037/03/16,155.71,155.71,155.71,136.23,155.72,155.72,155.72,154.82,117.62,106.25,99.48,95.68,100.55,95.65,104.91,99.48,104.91,131.81,147.46,158.07,158.08,158.08,158.08,158.09,158.09,95.65,136.62
2037/03/15,157.34,179.76,174.91,157.41,156.49,156.49,157.41,179.61,168.91,150.18,146.39,148.62,99.07,97.01,100.77,131.45,117.73,159.1,171.16,342.78,359.18,170.71,154.91,154.94,359.18,97.01,171.44
2037/03/14,128.74,117.07,107.31,103.63,107.4,133.54,130.62,153.73,176.77,171.24,159.69,146.76,141.76,141.76,141.73,141.73,140.55,169.11,315.51,160.09,153.27,153.27,152.34,329.78,329.78,103.63,160.41
2037/03/13,146.27,107.91,107.91,108.17,108.17,108.69,169.22,156.34,171.43,175.87,167.07,167.8,156.34,156.34,156.34,156.34,157.7,169.04,169.91,169.99,169.63,152.76,151.32,168.8,175.87,107.91,151.62
2037/03/12,148.87,107.12,107.12,107.12,107.12,107.12,149.52,153.02,173.32,179.39,170.48,168.38,160.21,160.3,159.57,157.72,158.89,159.79,160.21,160.21,154.56,152.75,158.79,158.81,179.39,107.12,149.73
2037/03/11,108.05,83.44,166.45,165.38,164.8,165.03,108.05,172.52,174.6,177.79,163.34,153.78,153.48,153.69,153.74,165.92,167.63,168.25,168.22,170.18,168.22,168.22,168.22,166.02,177.79,83.44,157.44
2037/03/10,165.14,154.76,110.09,110.35,110.35,154.77,175.92,175.92,127.91,91.64,91.77,91.28,91.29,6.93,82.66,91.5,93.74,106.51,179.43,179.43,179.43,178.7,178.7,178.7,179.43,6.93,134.53
2037/03/09,157.84,110.46,110.46,109.16,110.73,110.73,157.36,158.88,110.73,110.46,100.55,107.76,95.71,95.41,95.43,95.96,107.57,154.25,170.27,156.13,159.46,159.97,170.27,170.27,170.27,95.41,131.72
2037/03/08,108.22,99.07,94.56,90.83,94.55,95.86,109.48,139.5,159.69,171.52,161.97,158.96,152.91,159.69,159.69,159.69,153.07,145.66,150.75,145.67,142.91,108.69,109.48,120.38,171.52,90.83,133.32
2037/03/07,107.31,94.48,90.83,90.83,90.83,95,108.17,174.85,165.47,179.82,174.71,165.47,154.48,159.69,154.67,145.83,145.83,145.83,177.58,145.07,148.6,139.29,131.2,131.94,179.82,90.83,139.27
2037/03/06,107.38,95.03,94.64,94.64,94.36,94.73,108.17,140.03,171.11,179.21,165.47,165.47,152.65,159.37,159.37,159.69,153.29,166.22,167.75,166.92,166.92,166.5,152.35,152.35,179.21,94.36,145.79
2037/03/05,100.13,94.8,94.8,94.8,94.8,94.8,105.85,107.38,159.69,177.25,174.8,163.39,146.27,163.39,174.62,174.62,157.01,153.8,153.56,170.64,153.56,154.06,131.23,131.19,177.25,94.8,140.79
2037/03/04,316.04,86.82,80.97,80.97,80.97,81.81,92.63,174.39,174.57,175.21,160.61,154.06,146.22,150.25,127.45,163.9,316.96,165.32,165.5,165.5,165.5,131.05,107.12,165.5,316.96,80.97,153.57
2037/03/03,107.39,100.21,82.66,82.66,82.66,99.15,105.8,107.39,95.99,107.39,100.21,104.76,95.93,95.93,95.68,95.7,95.94,96.31,107.21,174.71,107.39,107.54,107.39,107.39,174.71,82.66,103.37
2037/03/02,100.28,99.48,95.38,91.24,91.24,95.38,99.48,102.02,101.85,104.14,100.76,95.88,95.22,95.88,99.48,100.55,99.48,100.55,178.63,180.62,179.16,176.67,100.55,99.48,180.62,91.24,113.66
2037/03/01,107.39,95.3,87.89,86.5,88.78,100.21,111.4,111.4,111.67,109.57,99.15,99.15,96.36,95.91,95.91,98.25,100.21,128.34,109.57,109.83,109.83,110.35,112.19,112.19,128.34,86.5,104.25
2037/02/29,109.09,96.62,96.62,96.62,96.62,99.12,110.27,124.19,162.57,171.88,163.68,158.34,149.39,164.92,157.54,150.82,157.52,149.11,149.85,142.01,134.5,134.35,132.84,132.86,171.88,96.62,136.64
2037/02/28,167.11,92.34,85.82,85.98,85.97,101.78,166.4,168.69,166.76,164.92,164.92,159.31,149.22,154.34,150.57,150.46,151.04,147.08,151.04,147.08,147.08,141.02,133.04,132.67,168.69,85.82,140.93
2037/02/27,167.74,100.78,92.34,85.81,92.34,112.55,114.18,153.93,160.51,160.67,157.09,151.34,147.25,147.25,147.25,147.25,151.34,151.04,177.31,177.9,139.16,137.9,133.92,132.4,177.9,85.81,140.89
2037/02/26,101.78,83.96,80.08,74.81,80.08,80.08,92.34,119.04,170.68,181.65,168.26,159.17,147.37,147.37,147.37,168.84,158.96,170.31,319.07,170.9,166.79,160.02,160.2,319.07,319.07,74.81,155.77
2037/02/25,100.41,89.22,75.82,75.82,75.82,75.82,92.06,96.29,110.16,108.76,101.47,96.29,96.29,87.37,87.37,87.79,100.41,108.04,160.46,127.97,109.36,101.47,97.34,97.91,160.46,75.82,99.59
2037/02/24,110.99,88.62,86.67,86.74,86.8,86.83,92.08,92.08,130.87,160.14,150.42,138.63,108.33,108.05,107.64,94.52,107.72,107.72,173.59,154.13,100.44,90.12,153.74,100.44,173.59,86.67,114.72
2037/02/23,95.74,83.96,83.96,79.84,79.84,83.96,93.11,129.61,167.41,171.88,170.68,170.68,152.18,170.68,159.17,161.8,152.17,141.94,133.19,133.2,130.3,129.64,106.98,101.78,171.88,79.84,131.29
2037/02/22,95.74,83.96,79.84,79.84,79.84,94.46,92.34,113.73,159.11,159.79,167.11,169.43,152.23,155.92,162.32,159.17,152.23,152.23,139.41,137.64,133.04,126.08,126.63,129.94,169.43,79.84,131.49
2037/02/21,94.95,79.84,79.84,79.84,79.84,83.96,86.92,106.28,159.53,170.25,170.01,163.06,153.14,170.01,170.26,170.26,151.97,168.81,139.49,137.67,130.04,130.13,109.09,118.96,170.26,79.84,130.94
2037/02/20,100.71,75.9,75.9,79.92,75.9,83.96,92.34,105.33,159.17,174.47,159.16,162.72,151.45,160.83,159.17,151.44,152.57,151.45,140.59,136.34,132.95,126.08,109.17,106.12,174.47,75.9,127.58
2037/02/19,83.96,75.96,75.96,75.96,75.96,75.96,78.59,85.64,130.28,156.54,155.93,159.73,133.9,159.53,175.97,174.91,151.03,133.9,133.85,168.45,171.62,169.98,168.81,155.86,175.97,75.96,131.78
2037/02/18,93.37,92.06,86.9,78.2,78.2,87.06,87.18,87.18,92.06,93.68,94.93,95.42,94.11,93.78,93.74,93.22,93.12,93.52,96.29,94.93,94.89,94.11,94.11,94.11,96.29,78.2,91.65
2037/02/17,99.69,92.08,78.66,83.73,83.73,163.41,92.08,92.94,96.32,106.61,100.44,94.55,87.17,87.16,86.96,87.13,91.4,96.32,100.44,100.44,100.44,100.44,100.44,100.44,163.41,78.66,97.02
2037/02/16,107.06,94.9,94.41,94.41,94.41,94.9,107.52,117.89,151.03,174.5,141.16,149.56,132.82,133.47,133.47,133.47,133.48,133.51,140.46,161.3,110.5,110.31,164.44,118.7,174.5,94.41,127.13
2037/02/15,95.33,78.43,78.43,78.43,78.43,78.43,95.33,101.78,134.24,175.05,175.05,154.07,133.38,153.55,153.26,139.82,133.54,133.56,133.18,133.39,115.93,101.78,101.78,95.93,175.05,78.43,120.66
2037/02/14,96.58,78.43,78.43,78.43,78.43,78.43,83.96,114.78,154.25,164.92,164.06,165.39,145,166.1,160.19,156.43,158.85,166.93,177.49,169.12,126.16,126.16,122.52,114.19,177.49,78.43,133.25
2037/02/13,100.71,77.03,77.03,77.03,77.03,77.03,83.1,100.71,160.36,179.03,176.44,176.44,145.18,153.55,153.55,151.01,154.17,172.3,158.78,133.34,108.37,101.78,158.66,101.78,179.03,77.03,129.01
2037/02/12,100.41,100.41,92.06,83.71,90.28,92.47,100.41,160.5,176.26,83.71,75.36,74.78,0,6.87,75.36,75.36,96.29,104.71,100.41,100.41,100.41,100.41,154.15,100.41,176.26,0,95.79
2037/02/11,100.41,96.29,94.81,92.24,92.38,94.06,100.41,98.31,93.38,75.02,75.61,75.02,0,6.86,66.22,69.51,69.51,96.29,100.41,100.41,100.41,100.41,101.47,101.47,101.47,0,84.74
2037/02/10,99.9,93.85,93.14,80.09,83.71,83.71,92.06,92.06,83.71,67.55,65.96,0,6.31,74.67,75.66,67.79,72.9,84.56,100.41,100.41,100.41,100.41,101.47,101.27,101.47,0,81.19
2037/02/09,157.43,83.71,77.45,77.17,77.45,77.45,80.98,76.93,77.95,75.02,75.29,75.29,74.15,74.15,75.29,75.29,92.06,96.29,100.41,160.99,100.03,100.34,100.41,100.41,160.99,74.15,90.72
2037/02/08,96.71,95.77,86.09,79.93,79.93,86.34,92.34,96.58,139.29,160.48,139.48,118.3,108.9,120.04,120.39,108.35,108.35,101.78,177.27,174.78,161.47,92.52,92.54,92.34,177.27,79.93,115.24
2037/02/07,162.92,126.08,107.1,101.78,107.34,126.08,128.2,169.69,181.4,177.29,157.3,153.55,149.37,150.75,150.27,151.32,156.44,151,214,172.23,172.23,162.23,131.01,161.74,214,101.78,152.85
2037/02/06,162.66,93.81,93.81,93.81,93.81,93.81,109.57,146.6,151.3,176.44,156.21,153.55,150.31,153.52,153.52,170.48,150.32,149.7,147.24,144.87,144.87,156.15,136.74,156.17,176.44,93.81,141.02
2037/02/05,103.33,76.91,76.91,76.91,76.91,76.91,93.78,130.04,168.53,228.89,172.5,168.52,155.3,168.36,168.52,171.1,168.36,168.36,193.44,168.53,168.36,167.38,150.08,151.01,228.89,76.91,147.4
2037/02/04,92.06,80.17,78.24,74.49,76.8,78.49,80.13,87.96,98.14,96.54,100.41,88.57,87.99,87.8,88.05,101.6,100.09,104.39,101.47,101.47,100.41,100.41,100.41,100.41,104.39,74.49,92.68
2037/02/03,101.5,83.73,83.73,77.36,77.36,78.15,92.08,92.08,101.68,110.72,109.66,109.4,94.92,108.07,107.88,107.88,104.74,101.5,182.1,101.5,98.49,92.08,92.67,97.37,182.1,77.36,101.5
2037/02/02,113.2,92.34,92.34,92.34,92.34,92.34,106.98,129.25,149.55,161.17,151.37,146.9,113.63,135.09,135.09,135.07,149.05,135.11,178.5,164.42,133.45,133.45,114.05,133.59,178.5,92.34,130.18
2037/02/01,165.52,77.6,77.69,77.67,77.53,83.96,96.58,129.61,167.14,170.68,181.33,170.68,152.52,152.56,152.56,154.06,172.48,172.48,172.69,331.45,133.32,164.17,126.38,126.08,331.45,77.53,148.84
2037/01/31,143.29,181.14,178.86,174.23,173.62,171.03,173.19,165.95,184.5,209.36,190.64,186.64,165.06,186.64,184.5,186.64,182.23,185.71,186.77,186.61,186.68,186.61,182.23,174.96,209.36,143.29,180.58
2037/01/30,182.93,170.09,165.48,178.21,178.21,178.21,166.14,184.94,186.69,195.14,175.32,170.37,164.49,182.4,177.1,179.63,177.36,186.6,186.76,186.76,184.49,175.55,151.33,151.08,195.14,151.08,176.71
2037/01/29,180.76,178.54,165.95,165.76,168.96,177.57,87.48,139.64,187.74,185.02,189.62,179.45,164.87,164.9,178.26,313.1,178.57,185.06,312.35,185.06,182.79,182.79,182.79,181.29,313.1,87.48,186.11
2037/01/28,96.48,85.11,169.48,167.22,166.59,165.98,166.78,88.07,89.03,89.25,89.21,89.17,89.13,87.91,87.91,84.92,89.05,89.45,117.92,117.7,117.62,95.74,96.3,96.69,169.48,84.92,109.18
2037/01/27,111.65,97.53,167.3,165.47,166.57,167.52,89,106.84,142.26,167.3,155.46,143.63,136.82,136.95,135.96,139.91,178.92,141.77,190.91,178.98,176.51,168.01,108.19,110.27,190.91,89,145.54
2037/01/26,167.18,180.94,177.65,174.8,171.95,171.95,178.31,178.6,186.09,190.97,185.77,169.39,159.74,166,166.01,167.38,167.53,187.44,187.95,185.67,185.67,183.4,176.73,162.46,190.97,159.74,176.59
2037/01/25,142.71,114.72,114.72,114.72,114.72,114.72,132.9,181.35,186.22,194.52,182.05,180.5,167.83,170.03,180.5,182.05,167.63,182.79,185.58,185.58,185.58,183.3,181.26,181.03,194.52,114.72,165.5
2037/01/24,167.07,143,134.45,134.45,135.09,135.09,143.1,179.97,184.84,208.22,184.84,172.74,168.34,168.37,166.68,166.37,168.22,167.4,167.4,166.27,165.4,164.11,163.81,164.11,208.22,134.45,164.69
2037/01/23,143.1,131.42,131.42,131.42,131.42,131.42,137.85,177.37,182.24,198.32,187.07,182.24,164.6,181.91,172.11,189.16,185.47,182.43,172.31,167.38,165.52,179.64,163.25,167.07,198.32,131.42,166.74
2037/01/22,104.31,80.32,80.32,80.32,80.32,80.32,83.96,139.49,177.37,198.32,198.32,185.7,167.4,185.7,185.7,191.39,185.7,167.4,167.41,181.15,161.94,139.49,139.49,141.64,198.32,80.32,150.16
2037/01/21,135.9,88.89,78.49,77.3,77.3,78.46,78.49,78.49,87.75,104,114.37,88.81,85.68,104,104,111.36,126.06,130.64,134.6,132.49,119.62,109.86,109.82,114.37,135.9,77.3,104.3
2037/01/20,112.69,84.59,84.54,80.76,80.76,84.54,87.3,86.75,132.03,138.7,139.16,139.15,126.55,130.68,135.24,130.28,119.65,119.65,131.06,125.88,124.78,114.4,107.81,114.4,139.16,80.76,114.89
2037/01/19,97.4,91.74,91.74,91.74,91.74,91.74,114.72,142.8,191.08,207.99,191.08,167.36,167.36,167.35,188.9,189.72,190.89,193.34,193.34,192.22,152.71,141.05,131.89,141.05,207.99,91.74,153.46
2037/01/18,178.42,90.96,90.96,90.96,90.96,90.96,114.72,183.47,189.27,197.68,189.39,181.74,167.96,181.74,181.74,169.73,167.95,190.17,194.06,191.98,189.75,179.58,131.94,140.76,197.68,90.96,159.63
2037/01/17,143.92,155.74,146.52,107.11,106.55,144.33,114.72,141.83,188.01,188.01,185.39,177.63,165.96,167.39,167.81,167.7,157.05,190.03,191.69,190.33,190.33,146.3,139.49,163.37,191.69,106.55,161.08
2037/01/16,142.12,190.57,91.78,91.78,91.78,91.78,126.44,143.43,167.46,177.28,193.62,177.59,165.08,167.19,167.34,167.24,182.31,187.99,332.45,181.25,187.99,185.72,184.33,173.33,332.45,91.78,167.24
2037/01/15,95.66,78.7,78.7,78.7,78.7,78.7,91.72,144.08,176.28,200.65,182.4,177.38,165.73,165.74,167.41,167.4,179.17,186.56,186.89,184.29,184.29,179.47,182.02,182.02,200.65,78.7,153.15
2037/01/14,173.97,172.43,167.62,165.86,165.21,166.08,168.49,169.37,163.46,77.45,77.45,77.45,77.45,86.52,86.83,86.51,88.89,88.89,196.62,89.13,95.69,95.6,89.17,89.21,196.62,77.45,122.04
2037/01/13,133.69,190.79,183.11,105.36,105.36,106.29,122.14,122.14,122.17,121.72,124.78,124.78,105.36,105.36,105.36,106.9,114.4,182.76,185.03,185.03,185.03,183.58,182.76,180.39,190.79,105.36,143.58
2037/01/12,121.72,93.48,91.93,80.46,93.39,92.61,109.16,144.58,168.02,195.39,170.69,168.01,147.25,147.13,147.13,147.13,164.41,185.84,331.73,187.19,186.21,185.84,182.18,148.06,331.73,80.46,157.81
2037/01/11,121.71,92.59,92.59,92.59,92.59,92.59,111.15,162.43,175.06,190.83,172.13,163.33,162.41,162.41,162.41,162.41,162.52,187.19,187.39,185.83,186.41,143.18,141.24,158.84,190.83,92.59,150.1
2037/01/10,121.72,92.43,92.43,92.43,92.43,92.43,100.53,143.39,188.22,340.67,188.22,177.67,163.54,166.63,173.71,177.5,189.64,189.64,191.91,189.64,163.55,141.44,141.44,141.44,340.67,92.43,160.17
2037/01/09,175.06,170.07,165.02,107.09,164.37,166.12,172.05,165.62,186.52,200.47,186.52,172.01,167.66,172.01,172.01,190.83,185.17,185.17,183.54,239.89,238.07,174.46,169.41,186.14,239.89,107.09,180.39
2037/01/08,169.76,79.63,79.63,79.63,79.63,170.41,178.53,139.85,187.83,187.83,188.5,181.26,171.67,178.06,181.26,189.16,186.08,186.08,236.48,186.08,179.26,169.97,158.73,183.39,236.48,79.63,166.61
2037/01/07,89.17,87.95,77.6,77.6,77.6,77.6,88.07,88.07,88.15,85.33,89.37,85.35,89.29,89.29,85.22,89.29,89.29,116.72,118.83,118.81,117.36,92.12,92.12,92.12,118.83,77.6,92.82
2037/01/06,179.48,87.75,84.4,84.39,84.42,86.75,89,190.85,112.71,134.95,135.71,143.87,135.5,135.5,135.71,135.71,135,138.81,133.76,133.75,133.66,110.5,107.14,88.96,190.85,84.39,123.21
2037/01/05,182.39,83.79,83.79,83.79,83.79,83.79,87.05,142.51,171.78,195.14,171.78,167.75,143.27,144.34,159.16,174.09,183.17,191.87,191.87,191.87,159.16,137.48,110.76,330.53,330.53,83.79,154.67
2037/01/04,121.71,87.64,81.58,76.92,76.92,80.56,107.23,121.74,167.4,201.5,188.28,168.61,145.58,165.52,164.75,164.84,143.67,197.04,197.04,197.04,196.82,133.77,133.79,133.79,201.5,76.92,146.56
2037/01/03,92.52,92.5,92.5,92.5,92.5,92.5,92.52,143,167.4,227.73,175.28,167.4,167.26,167.26,167.26,167.27,162.1,160.83,159.63,159.13,158.5,141.44,121.7,141.73,227.73,92.5,144.1
