기간,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시,최대,최소,가중평균
2025/03/12,103.52,89.8,89.8,89.58,89.8,89.8,97.93,143.85,143.7,143.7,152.29,143.5,143.5,143.5,143.5,143.5,128.97,125.9,125.9,153.43,153.43,143.7,113.25,112.47,153.43,89.58,126.9
2025/03/11,145.86,87.23,84.7,83.44,84.7,87.23,96.44,144.74,130.22,137.56,148.1,148.1,148.1,148.1,148.1,130.22,137.54,148.1,148.48,148.55,145.86,145.86,142,95.94,148.55,83.44,128.83
2025/03/10,113.11,99.73,97.02,97.02,97.02,99.73,113.11,133.46,147.8,147.13,128.74,113.94,112.18,112.27,112.88,113.94,113.94,148.28,143.78,121.61,148.28,148.28,112.16,148.28,148.28,97.02,123.07
2025/03/09,154.76,97.6,89.37,97.6,140.7,143.59,141.37,96.67,78.49,77.77,0,-69.76,-69.76,-69.76,-69.76,79.29,95.61,122.91,146.46,143.36,141.31,145.65,141.31,145.77,154.76,-69.76,87.1
2025/03/08,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,138.71,96.99,114.29,114.27,114.26,96.99,96.57,96.54,96.51,96.99,144.9,123.16,144.9,144.9,144.9,144.9,144.9,96.51,127.51
2025/03/07,94.02,85.51,85.51,85.51,85.51,88.92,96.9,115.17,121.7,130.22,113.6,130.21,110.19,130.22,130.21,130.22,150.18,198.95,148.42,113.23,149.22,148.05,144.83,97.84,198.95,85.51,122.02
2025/03/06,96.15,85.9,85.62,85.62,85.62,85.9,96.9,97.84,113.97,130.22,151.39,130.22,108.65,-69.76,0,113.36,111.54,113.95,113.96,113.08,101.11,97.84,97.84,97.84,151.39,-69.76,95.36
2025/03/05,96.24,85.51,85.51,85.51,85.51,85.51,96.9,113.06,129.05,148.58,149.57,146.95,128.98,131.55,131.28,127.29,122.44,149.85,149.85,122.26,134.16,113.65,111.89,112.42,149.85,85.51,119.7
2025/03/04,83.19,83.19,83.19,83.19,83.19,83.19,83.19,97.69,114.02,121.73,149.92,131.28,148.7,148.7,148.7,129.52,125.75,113.55,114.02,114.02,134.85,109.32,110.22,97.69,149.92,83.19,113.27
2025/03/03,81.32,79.49,79.49,79.49,79.49,79.49,81.76,83.21,95.61,113.26,113.26,114.75,114.75,114.75,114.75,114.75,114.18,114.29,114.07,112.98,98.41,97.48,95.61,94.07,114.75,79.49,100.33
2025/03/02,84.9,82.37,79.49,79.49,79.49,79.49,80.18,81.49,81.06,79.49,79.53,79.53,79.49,79.49,79.49,80.18,82.37,86.26,86.26,86.26,86.26,86.26,86.26,86.26,86.26,79.49,82.26
2025/03/01,95.61,86.26,84.33,81.71,81.71,81.91,84.33,84.08,95.6,99.33,112.34,99.33,99.33,99.33,99.33,99.33,98.4,95.86,95.91,95.95,95.92,86.26,95.61,86.26,112.34,81.71,93.21
2025/02/28,87.2,81.74,80.53,80.53,80.53,80.71,88.12,99.18,115.69,153.44,155.88,130.81,115.63,115.61,115.61,115.61,115.6,113.83,100.14,100.14,99.2,152.97,92.54,151.99,155.88,80.53,109.59
2025/02/27,97.37,88.86,88.86,88.86,88.86,116.84,117.74,113.61,142.09,118.94,118.91,117.09,100.23,102.15,102.32,112.76,112.76,113.15,117.43,113.4,107.64,107.64,107.64,107.64,142.09,88.86,108.68
2025/02/26,105.07,97.54,82.1,82.1,82.1,87.2,113.35,113.99,123.71,130.86,141.24,0,-67.16,0,130.11,128.35,130.79,150.61,119.7,119.79,153.18,147.84,147.59,114.01,153.18,-67.16,104.77
2025/02/25,116.69,85.02,83.6,82.77,83.6,85.02,115.47,107.9,151.48,151.09,153.28,142,128.4,128.32,128.32,128.32,152.46,130.78,114.94,114.94,113,109.59,109.59,109.59,153.28,82.77,117.84
2025/02/24,87.21,80.05,80.05,80.05,80.05,81.1,97.63,114.82,130.83,149.97,147.76,132.15,126.28,110.57,126.28,111.72,132.15,132.15,122.49,114.31,114.31,113.9,114.31,113.9,149.97,80.05,113.29
2025/02/23,104.96,86.42,86.39,84.98,85.83,86.43,98.4,97.34,81.85,79.67,98.31,72.76,72.76,6.21,72.76,72.76,79.67,96.13,104.96,104.96,98.27,104.96,103.97,104.96,104.96,6.21,87.39
2025/02/22,108.15,101.48,102.66,85.12,85.12,102.42,106.37,104.78,103.15,98.05,110.37,80.29,0,0,76.15,79.69,82.46,97.87,108.44,108.44,108.44,108.44,108.44,108.44,110.37,0,92.18
2025/02/21,107.9,97.98,102.32,84.33,101.64,101.91,107.07,132.8,138.87,147.57,148.73,140.38,132.73,0,132.54,132.81,146.98,132.81,132.56,126.31,113.91,113.67,113.9,113.9,148.73,0,117.89
2025/02/20,113.06,98.68,97.71,82.54,83.49,98.78,113.15,128.79,134.47,147.63,147.09,134.45,134.03,132.82,130.24,130.24,132.82,132.82,132.82,132.82,126.33,113.88,113.88,122.75,147.63,82.54,122.16
2025/02/19,107.9,101.77,98.38,97.93,98.42,102.35,113.2,128.69,137.5,142.09,157.35,0,0,0,132.57,131,140.97,132.55,130.74,130.78,129.84,124.91,128,128.37,157.35,0,110.62
2025/02/18,122.64,102.15,98.46,98.46,98.46,99.51,113.01,128.93,143.78,149.48,145.96,142.19,0,0,131.05,131.05,131.05,131.05,130.78,129.98,129.9,125.25,125.25,113.94,149.48,0,115.56
2025/02/17,122.49,98.61,97.86,80.89,0,98.22,102.01,132.8,132.5,147.82,147.07,132.56,130.94,131.73,131.11,132.15,145.88,132.15,130.06,130.79,130.79,132.48,132.45,113.87,147.82,0,121.65
2025/02/16,149.29,150.13,144.6,81.8,81.8,96.48,97.91,149.29,145.81,103.5,103.74,103.74,103.74,103.74,105.3,105.35,103.67,105.39,150.6,105.55,103.76,103.76,103.41,99.98,150.6,81.8,112.87
2025/02/15,143.7,101.69,99.22,99.09,99.22,101.8,102.54,115.65,116.85,145.78,150.58,148.17,142.54,142.54,142.54,142.54,142.54,102.92,144.29,143.25,107.61,144.29,145.5,148.77,150.58,99.09,128.53
2025/02/14,108.13,98.48,98.07,82.54,145.98,116.86,122.49,132.78,146.26,149.27,143.92,132.57,131.3,132.8,131.99,131.99,132.57,140.9,145.87,145.87,148.13,188.45,148.13,144.74,188.45,82.54,134.27
2025/02/13,112.57,101.6,101.61,98.25,101.6,111.24,112.61,132.81,136.01,145.94,148.99,139.35,0,0,132.15,131.37,140.03,144.62,132.23,132.23,130.15,145.59,145.59,114.04,148.99,0,117.94
2025/02/12,103.44,97.28,93.04,81.32,92.42,93.39,109.51,123.61,132.59,146.06,154.15,145.75,144.46,143.44,143.44,143.44,132.8,134.13,134.98,130.21,130.14,132.49,125.7,123.89,154.15,81.32,125.83
2025/02/11,103.12,101,100.23,83.22,84.06,144.06,119.53,266,138.75,150.33,146.69,144.34,131.36,131.37,132.15,131.37,132.15,132.15,132.15,132.15,150.18,113.98,113.98,113.98,266,83.22,130.81
2025/02/10,105.62,81,80.92,80.73,80.85,81,88.04,108.96,142.19,154.52,157.07,149.65,130.3,132.55,130.3,130.3,141.24,145.53,146.49,147.67,148.04,145.46,148.04,115.24,157.07,80.73,126.01
2025/02/09,103.41,99.27,99.08,82.99,82.99,98.46,99.15,102.61,103.48,103.74,106.34,103.74,104.56,103.74,103.64,102.95,103.74,106.23,111.85,108.84,103.48,103.48,103.48,103.48,111.85,82.99,102.16
2025/02/08,113.07,112.79,99.34,98.79,98.67,101.6,112.3,113.49,115.53,132.78,134.8,134.8,127.28,127.28,115.54,115.54,124.41,115.55,142.05,132.49,128.31,114.24,113.56,114.88,142.05,98.67,118.78
2025/02/07,112.43,101.97,98.56,98.14,98.13,98.55,111.77,113.73,143.58,159.17,144.19,145.58,142.58,142.54,136.43,144.83,143.35,143.35,134.8,131.51,130.1,129.66,129.78,128.8,159.17,98.13,128.93
2025/02/06,105.98,97.98,97.72,84.44,95.69,98.29,105.34,114.59,141.12,154.52,153.3,142.65,142.65,142.65,145.23,142.65,150.32,146.37,134,146.39,146.39,112.51,102.23,107.9,154.52,84.44,126.8
2025/02/05,106.94,96.77,84.44,84.44,84.44,98.11,109.77,111.86,139.87,148.18,150.83,138.84,132.35,133.91,133.58,142,133.58,132.24,132.24,127.04,131.1,112.43,105.93,105.7,150.83,84.44,121.35
2025/02/04,105.07,102.15,84.44,84.44,84.44,102.15,99.28,129.79,134.8,148.44,151.01,143.02,143.02,143.02,133.77,146.1,134.09,134.15,134.57,134.57,134.8,143.79,130.02,113.79,151.01,84.44,126.56
2025/02/03,102.15,80.55,80.55,80.55,80.55,80.55,86.78,109.48,142.19,157.57,151.41,133.91,133.05,133.58,131.32,132.92,132.92,132.92,133.91,133.91,114.52,102.78,99.72,99.16,157.57,80.55,116.83
2025/02/02,96.38,82.91,82,81.27,81.27,81.4,82.94,82.94,95.27,98.13,100.7,100.74,100.59,100.74,106.29,106.3,105.9,106.21,105.96,100.74,100.74,99.79,98.13,97.32,106.3,81.27,95.9
2025/02/01,117.53,98.71,119.56,82.77,82.77,82.77,84.47,119.15,119.06,105.95,132.56,151.16,113.57,110.31,104.88,104.97,105.01,103.66,103.6,103.41,103.23,100.17,99.92,100.37,151.16,82.77,106.4
2025/01/31,123.88,81.96,81.79,81.06,81.13,81.96,150.11,128.17,151.51,164.38,151.89,150.48,136.63,138.88,136.63,136.63,136.36,133.09,158.57,158.57,158.57,114.6,116.3,121.17,164.38,81.06,129.72
